ID_BLOQUEO|ID_PRODUCTO|ID_CUSTOMER|ID_TIPO_BLOQUEO|DESC_TIPO_BLOQUEO|ESTADO_BLOQUEO|MONTO_BLOQUEO|FECHA_INICIO|FECHA_FIN|ID_PRODUCTO_GARANTIZADO
ACLK2528009131|9817510|477698]1578010|FALLECIDO|Fallecido|ACTIVO|200000.00|20251007||
ACLK2528011057|9797521|885604|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528011706|9741542|545139|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|17000.00|20251007||
ACLK2528081280|9846870|789541|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|600000.00|20251007||
ACLK2528083466|9737666|2409549|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|20000000.00|20251007||
ACLK2528056764|9807288|401544|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528057096|9798119|557256|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528057434|9798614|1584541|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|12000.00|20251007||
ACLK2528046790|9796338|2107483|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|13000.00|20251007||
ACLK2528050250|9820844|5134|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|1023949.98|20251007||
ACLK2528040818|9749842|1075628|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528040866|9832252|1148991]168041|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|2500.00|20251007||
ACLK2528215111|9802316|5510|FALLECIDO|Fallecido|ACTIVO|5000000.00|20251009||
ACLK2528084770|9803605|41265|OBSERVADO|Observado|ACTIVO|30000000.00|20251007||
ACLK2602268615|9873835|67493|EMBARGO.PARCIAL|Embargado Retentivo Parcial|ACTIVO|200.00|20260122||
ACLK2528075030|9812479|1991869|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|1700000.00|20251007||AA24110C9CSH
ACLK2528009003|9799262|67587|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|306817.63|20251007||
ACLK2528011010|9743782|100376|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|150000.00|20251007||
ACLK2528011837|9797742|18914|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|1000037.96|20251007||
ACLK2528080975|9830770|535803|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528083915|9830858|2042942|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|30000.00|20251007||
ACLK2528084029|9818218|220791|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|50000.00|20251007||
ACLK2528046429|9757331|257207|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528046451|9802086|442991|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|1400000.00|20251007||AA25157CWXZD
ACLK2528056595|9788554|15857|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|30452.25|20251007||
ACLK2528040904|9859604|1266269|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528047106|9855205|952407|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|1500000.00|20251007||AA23202CN3HP
ACLK2528097668|9730224|2130307|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|4582000.00|20251007||
ACLK2528099325|9829785|1545765]1202017|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|9400000.00|20251007||AA252200L1J5
ACLK2528008290|9798171|734083|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528008702|9730503|1650693|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|2500000.00|20251007||AA25268P8Y03
ACLK2528008887|9841898|243953]539569|EMBARGO.PARCIAL|Embargado Retentivo Parcial|ACTIVO|157806.74|20251007||
ACLK2528011058|9829444|1515776]1491050|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|10000.00|20251007||
ACLK2528011478|9791934|1742672|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|528471.11|20251007||
ACLK2528084058|9807120|1398795|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|3800000.00|20251007||AA24110VK4LQ
ACLK2528056795|9805747|26888|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|192329.26|20251007||
ACLK2528046584|9829451|1550291|FALLECIDO|Fallecido|ACTIVO|10000.00|20251007||
ACLK2528134004|9755340|643631|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|5206204.02|20251008||
ACLK2528229018|9715706|1914921|FALLECIDO|Fallecido|ACTIVO|21000000.00|20251009||
ACLK2528097127|9738546|874892|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|12000000.00|20251007||AA25072B9GX1
ACLK2528008414|9828595|1546451|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|25000.00|20251007||
ACLK2528008478|9824934|1195212|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528010854|9799585|50632|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|3500000.00|20251007||
ACLK2528011997|9824908|1583240|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528083239|9791021|1261245]1472224|FALLECIDO|Fallecido|ACTIVO|11587.97|20251007||
ACLK2528083326|9850797|686451|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528083961|9765159|918666]1457196|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|650000.00|20251007||AA25072VTCGK
ACLK2528083980|9746805|1519139|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|5000.00|20251007||
ACLK2528057319|9728212|1256531|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|60000.00|20251007||AA25070GN84W
ACLK2528057511|9829924|485857|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|5000000.00|20251007||AA23202B3VM6
ACLK2528057678|9814490|582867|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|500000.00|20251007||
ACLK2528057864|9744316|945422|FALLECIDO|Fallecido|ACTIVO|50000.00|20251007||
ACLK2528068050|9791180|1206168|FALLECIDO|Fallecido|ACTIVO|30000.00|20251007||
ACLK2528050430|9853186|378070|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|50000.00|20251007||
ACLK2528056404|9728533|1177151|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528067704|9758398|1004119|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528122103|9725951|11335|EMBARGO.PARCIAL|Embargado Retentivo Parcial|ACTIVO|30000.00|20251008||
ACLK2528099332|9725406|1779328|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|30000.00|20251007||
ACLK2528010939|9831466|1279369|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|215269.35|20251007||
ACLK2528011300|9729302|594113|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528056803|9845699|195340|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|12200000.00|20251007||AA24233RMJ66
ACLK2528057343|9803791|584281|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528057819|9839805|579208|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|85000.00|20251007||
ACLK2528050576|9765645|789518|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|50000.00|20251007||AA24201TQRJ7
ACLK2528067866|9813502|1078297|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|200000.00|20251007||AA242159HKY2
ACLK2528148490|9795194|529522|CONGELAMIENTO.FONDOS|Congelamiento de fondos SIB|ACTIVO|5000000.00|20251008||
ACLK2528008885|9821746|1617632|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|2300000.00|20251007||AA2411001XVH
ACLK2528009016|9771141|433575|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|22000.00|20251007||
ACLK2528057831|9831238|2447436|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|1500000.00|20251007||AA25272F8CDM
ACLK2528047039|9791283|59698|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|25177760.00|20251007||
ACLK2528067639|9805465|1704559|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|40000.00|20251007||AA24201Z8N9L
ACLK2528067824|9833934|5134|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|1023949.98|20251007||
ACLK2528109045|9847919|4948|CONGELAMIENTO.FONDOS|Congelamiento de fondos SIB|ACTIVO|454041.30|20251008||
ACLK2528097663|9861402|919698|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|62500.00|20251007||
ACLK2528099602|9772119|25432|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|5000000.00|20251007||
ACLK2528009022|9836909|165591|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|2000000.00|20251007||
ACLK2528009145|9808684|447014|FALLECIDO|Fallecido|ACTIVO|565000.00|20251007||
ACLK2528011029|9807787|450861|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|30000.00|20251007||
ACLK2528083559|9827102|1292497|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528057520|9839334|1070876|OPOSICION|Oposición|ACTIVO|1000000.00|20251007||
ACLK2528058131|9728717|132144|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|3000000.00|20251007||
ACLK2528046517|9744258|534002|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|50000.00|20251007||
ACLK2528046730|9853604|753088|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|16000.00|20251007||
ACLK2528050272|9796533|1208372]100031|FALLECIDO|Fallecido|ACTIVO|300000.00|20251007||
ACLK2528040837|9797790|21119|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|350000.00|20251007||
ACLK2528123096|9805404|422786|EMBARGO.PARCIAL|Embargado Retentivo Parcial|ACTIVO|4000000.00|20251008||
ACLK2528177073|9713968|1644519|EMBARGO.PARCIAL|Embargado Retentivo Parcial|ACTIVO|70000.00|20251008||
ACLK2528295929|9807843|788294|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000000.00|20251009||
ACLK2528009030|9816310|918040|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|35000.00|20251007||
ACLK2528010877|9812442|2076647|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528011456|9841614|1817080]1640576|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|590000.00|20251007||AA23202WST20
ACLK2528083090|9843750|932380|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528083805|9846233|279756|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|50000.00|20251007||
ACLK2528056662|9814013|347190|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528056798|9797992|731745|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|10028750.02|20251007||
ACLK2528057614|9730939|626996|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528057690|9860763|1948865|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|30000.00|20251007||
ACLK2528050290|9792843|469086|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|2500.00|20251007||
ACLK2528050300|9845656|1216211]616411|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|4505568.75|20251007||AA2422093Z7L
ACLK2528056553|9837543|1378038|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|50000.00|20251007||
ACLK2528056587|9846692|701973|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|2500.00|20251007||
ACLK2528147347|9802529|4948|EMBARGO.PARCIAL|Embargado Retentivo Parcial|ACTIVO|5000000.00|20251008||
ACLK2528200096|9760945|2368659|OPOSICION|Oposición|ACTIVO|314349.00|20251009||
ACLK2602899964|9873901|111642]111645|FALLECIDO|Fallecido|ACTIVO|300.00|20260128||
ACLK2528075080|9860262|1252169]585981|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|10000000.00|20251007||
ACLK2528075208|9793429|2195667|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528008334|9840996|878239|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|12000000.00|20251007||AA25234C360V
ACLK2528008994|9807263|1588907|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|25000.00|20251007||
ACLK2528009046|9814058|534400|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|111500.00|20251007||AA250522CW70
ACLK2528081001|9820965|153837|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|25000.00|20251007||
ACLK2528084048|9807266|1508615|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|38000.00|20251007||
ACLK2528056663|9823824|1716194|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|9000000.00|20251007||AA24260LKMQQ
ACLK2528056780|9796652|1724838|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|13000.00|20251007||
ACLK2528057202|9775718|268712|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|30000000.00|20251007||AA23202P2HZ2
ACLK2528046825|9800676|1011614|CONGELAMIENTO.FONDOS|Congelamiento de fondos SIB|ACTIVO|1100000.00|20251007||
ACLK2528050524|9854685|1921742|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528050648|9792242|14266|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|400000.00|20251007||
ACLK2528050911|9745397|1031537|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528097394|9842243|66296|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|25000000.00|20251007||
ACLK2528099671|9767063|501295|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528008808|9789879|39920|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|3208082.47|20251007||
ACLK2528008842|9861146|1920262|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|25000.00|20251007||
ACLK2528008980|9780451|465335]1323845]1644406|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|802569.00|20251007||AA25024NTPKR
ACLK2528010885|9844636|1619129|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|100000.00|20251007||
ACLK2528080972|9831587|539845|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|300000.00|20251007||
ACLK2528081157|9796495|1494012|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528056660|9800647|1000877|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528057230|9844231|1309766|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|100000.00|20251007||
ACLK2528057858|9811361|1673522|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|685401.64|20251007||
ACLK2528058157|9728590|247979|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528047011|9801658|1652048]746510|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|1417000.00|20251007||
ACLK2528050590|9842859|158307|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|40000.00|20251007||
ACLK2528075079|9818105|655841|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|300000.00|20251007||
ACLK2528097125|9820936|306185|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|1000000.00|20251007||AA25247Y7VVW
ACLK2528097480|9848367|1242428|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528097710|9779922|321153|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|10000.00|20251007||
ACLK2528099270|9823223|357610]791173|FALLECIDO|Fallecido|ACTIVO|6296.51|20251007||
ACLK2528009065|9776086|1574800]1108482|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|2600000.00|20251007||
ACLK2528011336|9758357|229685|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|1800000.00|20251007||AA25185WQKP1
ACLK2528011571|9728525|1985064|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|13000.00|20251007||
ACLK2528011791|9789224|2409549|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|20000000.00|20251007||
ACLK2528080995|9861929|4933|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|500000.00|20251007||
ACLK2528081142|9772247|312931|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|200000.00|20251007||AA25240S4R8Q
ACLK2528083151|9816994|1391651|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|10900000.00|20251007||
ACLK2528083365|9805142|804290|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|30000.00|20251007||
ACLK2528083995|9817716|837330|FALLECIDO|Fallecido|ACTIVO|5000000.00|20251007||
ACLK2528056703|9863335|414546|OBSERVADO|Observado|ACTIVO|26000.00|20251007||
ACLK2528056720|9748308|884226|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|12000.00|20251007||
ACLK2528057002|9845019|694875|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|17000.00|20251007||
ACLK2528057299|9827456|454080|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528046501|9831312|5097|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|2000000.00|20251007||
ACLK2528040802|9814889|118941|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|2500.00|20251007||
ACLK2528075064|9729379|1505783|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|15000.00|20251007||
ACLK2528075179|9754950|13209|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|110210.45|20251007||
ACLK2528097089|9823067|1076466|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|40000.00|20251007||
ACLK2528097224|9850376|2065503|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528099485|9804454|995281|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|100000.00|20251007||AA2514896CMW
ACLK2528008992|9777905|42624|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|500000.00|20251007||
ACLK2528011050|9854395|322992]781932|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|25000000.00|20251007||AA2320266711
ACLK2528011425|9854796|2093006|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|25000.00|20251007||
ACLK2528083603|9839429|375342|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528083983|9758129|39920|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|1000000.00|20251007||
ACLK2528058149|9806070|1214836|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|25000.00|20251007||
ACLK2528068029|9813333|2255302|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528046551|9862092|2227741|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|600000.00|20251007||AA251575ZJTM
ACLK2528046740|9809503|912288|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528047012|9853068|429325]1182136|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|3000000.00|20251007||
ACLK2528067801|9861445|837257|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|16529620.00|20251007||AA25247KZRZ9
ACLK2528108013|9799652|5711|EMBARGO.PARCIAL|Embargado Retentivo Parcial|ACTIVO|2000000.00|20251008||
ACLK2528008412|9728258|1535672|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|60000.00|20251007||
ACLK2528008781|9729797|1736183]919240]1314471|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|7000000.00|20251007||AA2515735N2M
ACLK2528011062|9725427|1378943|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|13000.00|20251007||
ACLK2528011630|9827358|211756|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|300000.00|20251007||AA2519805R9X
ACLK2528081031|9847365|520010|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|60000.00|20251007||
ACLK2528057241|9775066|928063|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|32000.00|20251007||
ACLK2528057308|9736628|546531|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|50000.00|20251007||
ACLK2528057329|9830040|882748|FALLECIDO|Fallecido|ACTIVO|18300.00|20251007||
ACLK2528057965|9712450|1535911|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|1000000.00|20251007||AA24201JQ40D
ACLK2528058378|9755305|948420]1230794|FALLECIDO|Fallecido|ACTIVO|17001.78|20251007||
ACLK2528046103|9819568|1728260|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|101000.00|20251007||
ACLK2528047001|9828245|637668|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528097070|9823594|1378118|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|32000.00|20251007||
ACLK2528097321|9791898|1736240|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|380000.00|20251007||
ACLK2528097554|9846356|2108361|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|50000.00|20251007||
ACLK2528008560|9804326|1724773|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|40000.00|20251007||
ACLK2528008667|9806426|1322456|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|22000.00|20251007||
ACLK2528011800|9729868|239225|FALLECIDO|Fallecido|ACTIVO|95000.00|20251007||
ACLK2528081113|9824201|1882012|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|35000.00|20251007||
ACLK2528046079|9767982|2044675|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|10000000.00|20251007||AA250990652B
ACLK2528046080|9818169|181378|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528046214|9800409|499554|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|26000.00|20251007||
ACLK2528056602|9853438|1452178|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528215824|9823731|430256|FALLECIDO|Fallecido|ACTIVO|150000.00|20251009||
ACLK2603796346|9874755|993077|||ACTIVO|2000.0|20260206||
ACLK2528075188|9756097|45469|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|200000.00|20251007||
ACLK2528097565|9752558|504457|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|30000.00|20251007||
ACLK2528008673|9860575|846150|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528008869|9799611|439083]1252547|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|30000.00|20251007||
ACLK2528011317|9811577|1680327|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|100000.00|20251007||
ACLK2528011427|9797377|5607|OBSERVADO|Observado|ACTIVO|3894833.46|20251007||
ACLK2528081047|9851943|1011800|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|85000.00|20251007||AA251772VDR4
ACLK2528083577|9827969|456667|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|12500.00|20251007||
ACLK2528084033|9817355|1264019|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|2000000.00|20251007||AA25157HB6KT
ACLK2528057080|9743673|610188|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|525000.00|20251007||
ACLK2528050227|9829610|1666108|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|450000.00|20251007||
ACLK2528050423|9857036|1443066|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|25000.00|20251007||
ACLK2528050698|9853710|813423|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528050803|9820041|2281987|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|100000.00|20251007||
ACLK2528067769|9830396|1205089|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|80000.00|20251007||AA25072YBFCS
ACLK2602397064|9873887|111647|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|400.00|20260123||
ACLK2528075070|9791134|2220029]2220039|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|33000.00|20251007||AA251577CRBX
ACLK2528075169|9827233|1292588|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|13000.00|20251007||
ACLK2528099403|9751102|596364|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528008721|9853002|1158855|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|3233482.74|20251007||
ACLK2528009064|9794834|1311324|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|12000.00|20251007||
